552.350000000000,350000000000,Superintendência da Região de Saúde Centro-Sul,SES/SRSCS
552.3501,35010000000,Núcleo de Ensino e Pesquisa,SES/SRSCS/NUEP
552.3502,35020000000,Núcleo de Prevenção e Assistência a Situações de Violência,SES/SRSCS/NUPAV
552.3503,35030000000,Diretoria Administrativa,SES/SRSCS/DA
552.350301,35030100000,Gerência de Orçamento e Finanças,SES/SRSCS/DA/GEOF
552.350302,35030200000,Gerência de Pessoas das Unidades de Atenção Especializada da Região Centro-Sul,SES/SRSCS/DA/GPESP
552.35030201,35030201000,Núcleo de Controle de Escalas,SES/SRSCS/DA/GPESP/NCE
552.35030202,35030202000,Núcleo de Educação Permanente em Saúde,SES/SRSCS/DA/GPESP/NEPS
552.35030204,35030204000,Núcleo de Gestão de Pessoas das Unidades de Atenção Especializada no Guará,SES/SRSCS/DA/GPESP/NGPESP-GUA
552.35030206,35030206000,"Núcleo de Segurança, Higiene e Medicina do Trabalho no Guará",SES/SRSCS/DA/GPESP/NSHMT-GUA
552.350303,35030300000,Gerência de Pessoas das Unidades de Atenção Primária da Região Centro-Sul,SES/SRSCS/DA/GPAPS-CS
552.35030301,35030301000,Núcleo de Controle de Escalas,SES/SRSCS/DA/GPAPS-CS/NCE
552.35030302,35030302000,Núcleo de Gestão de Pessoas das Unidades de Atenção Primária da Região Centro-Sul,SES/SRSCS/DA/GPAPS-CS/NGPAPS
552.35030303,35030303000,"Núcleo de Segurança, Higiene e Medicina do Trabalho no Núcleo Bandeirante",SES/SRSCS/DA/GPAPS-CS/NSHMT-NB
552.35030304,35030304000,Núcleo de Gestão de Pessoas das Unidades de Atenção Secundária da Região Centro-Sul,SES/SRSCS/DA/GPAPS-CS/NGPSEC
552.350305,35030500000,Gerência de Apoio Operacional das Unidades de Atenção Especializada no Guará,SES/SRSCS/DA/GAOESP-GUA
552.35030501,35030501000,Núcleo de Atividades Gerais e Manutenção Predial,SES/SRSCS/DA/GAOESP-GUA/NAGMP
552.35030502,35030502000,Núcleo de Hotelaria em Saúde,SES/SRSCS/DA/GAOESP-GUA/NHS
552.35030503,35030503000,Núcleo de Farmácia Hospitalar,SES/SRSCS/DA/GAOESP-GUA/NFH
552.35030504,35030504000,Núcleo de Engenharia Clínica e Física Médica,SES/SRSCS/DA/GAOESP-GUA/NECFM
552.35030505,35030505000,Núcleo de Almoxarifado,SES/SRSCS/DA/GAOESP-GUA/NUAL
552.35030506,35030506000,Núcleo de Patrimônio e Documentação Administrativa,SES/SRSCS/DA/GAOESP-GUA/NPDOC
552.35030507,35030507000,Núcleo de Transporte,SES/SRSCS/DA/GAOESP-GUA/NT
552.35030508,35030508000,Núcleo de Tecnologia da Informação,SES/SRSCS/DA/GAOESP-GUA/NTINF
552.35030509,35030509000,Núcleo de Material Esterilizado,SES/SRSCS/DA/GAOESP-GUA/NME
552.350306,35030600000,Gerência de Apoio Operacional das Unidades de Atenção Primária da Região Centro-Sul,SES/SRSCS/DA/GAOAPS-CS
552.35030601,35030601000,"Núcleo de Atividades Gerais, Manutenção Predial e Transporte",SES/SRSCS/DA/GAOAPS-CS/NAGMPT
552.35030602,35030602000,Núcleo de Logística Farmacêutica,SES/SRSCS/DA/GAOAPS-CS/NLF
552.35030603,35030603000,Núcleo de Hotelaria em Saúde,SES/SRSCS/DA/GAOAPS-CS/NHS
552.35030604,35030604000,Núcleo de Almoxarifado,SES/SRSCS/DA/GAOAPS-CS/NUAL
552.35030605,35030605000,Núcleo de Patrimônio e Documentação Administrativa,SES/SRSCS/DA/GAOAPS-CS/NPDOC
